CustomerID,Gender,SeniorCitizen,Partner,Dependants,TenureMonths,MonthlyCharges,TotalCharges_clean,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,PaperlessBilling,FiberOpticFlag,MonthlyContractFlag,EstimatedRevenue,TenureSegment,ChurnValue,ChurnProbability,ChurnRiskPercent
1093-YSWCA,Male,No,No,No,11,19.55,223.15,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),No,0,0,215.05,Established,0,0.015515355,1.55
1094-BKOSX,Female,No,Yes,Yes,45,51.0,2264.5,DSL,No,Yes,Yes,Yes,No,Yes,One year,Bank transfer (automatic),No,0,0,2295.0,Loyal,0,0.01027991,1.03
1095-JUDTC,Female,Yes,No,No,47,95.05,4504.55,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Electronic check,Yes,1,1,4467.35,Loyal,1,0.45149785,45.15
1095-WGNGG,Female,No,Yes,No,61,101.05,5971.25,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Bank transfer (automatic),Yes,1,0,6164.05,Loyal,0,0.113019444,11.3
1096-ADRUX,Female,No,Yes,Yes,66,74.25,4859.25,Fiber optic,No,No,No,No,No,No,One year,Bank transfer (automatic),Yes,1,0,4900.5,Loyal,0,0.0050970805,0.51
1097-FSPVW,Female,No,No,No,42,54.55,2455.05,DSL,Yes,No,Yes,No,No,No,Month-to-month,Credit card (automatic),No,0,1,2291.1,Loyal,0,0.14160368,14.16
1098-KFQEC,Female,No,Yes,Yes,55,19.4,1083.0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),No,0,0,1067.0,Loyal,0,0.0053105447,0.53
1098-TDVUQ,Female,No,No,No,1,19.25,19.25,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),Yes,0,1,19.25,New,0,0.35268545,35.27
1099-BTKWT,Female,No,Yes,No,68,54.4,3723.65,DSL,Yes,No,Yes,No,Yes,Yes,One year,Electronic check,Yes,0,0,3699.2,Loyal,0,0.11768168,11.77
1099-GODLO,Female,No,Yes,Yes,1,20.35,20.35,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,No,0,0,20.35,New,0,0.010939969,1.09
1100-DDVRV,Male,No,Yes,No,17,49.8,836.35,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Mailed check,Yes,0,1,846.6,Established,0,0.3552261,35.52
1101-SSWAG,Female,No,Yes,No,15,51.1,711.15,DSL,No,No,No,No,No,No,Month-to-month,Electronic check,Yes,0,1,766.5,Established,0,0.45908526,45.91
1104-FEJAM,Male,No,Yes,Yes,28,64.4,1802.15,DSL,No,Yes,No,No,No,Yes,Month-to-month,Electronic check,No,0,1,1803.2,Loyal,0,0.031099444,3.11
1104-TNLZA,Male,Yes,Yes,No,28,105.8,2998.0,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,2962.4,Loyal,0,0.5799348,57.99
1106-HRLKZ,Male,No,Yes,Yes,40,19.6,808.95,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,No,0,0,784.0,Loyal,0,0.002046237,0.2
1110-KYLGQ,Female,No,No,No,63,108.25,6780.1,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Credit card (automatic),No,1,1,6819.75,Loyal,0,0.08927335,8.93
1112-CUNAO,Female,Yes,No,No,15,89.85,1424.95,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Electronic check,No,1,1,1347.75,Established,1,0.49637872,49.64
1113-IUJYX,Female,No,Yes,No,14,105.95,1348.9,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Mailed check,No,1,0,1483.3,Established,1,0.54331255,54.33
1114-CENIM,Male,No,No,Yes,54,55.0,3092.65,DSL,No,Yes,No,No,No,No,Month-to-month,Credit card (automatic),Yes,0,1,2970.0,Loyal,1,0.17637414,17.64
1116-DXXDF,Male,No,No,No,39,100.45,3801.7,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Electronic check,Yes,1,0,3917.55,Loyal,0,0.09423168,9.42
1116-FRYVH,Female,No,Yes,Yes,48,39.4,1978.65,DSL,Yes,Yes,No,Yes,No,No,Two year,Mailed check,No,0,0,1891.2,Loyal,0,0.00440126,0.44
1120-BMWUB,Female,No,No,No,16,53.9,834.15,DSL,No,Yes,No,Yes,No,No,Month-to-month,Mailed check,Yes,0,1,862.4,Established,1,0.2173341,21.73
1121-QSIVB,Female,No,No,Yes,44,77.55,3471.1,DSL,No,Yes,No,No,Yes,Yes,One year,Mailed check,Yes,0,0,3412.2,Loyal,0,0.0116061,1.16
1122-JWTJW,Male,No,Yes,Yes,1,70.65,70.65,Fiber optic,No,No,No,No,No,No,Month-to-month,Mailed check,Yes,1,1,70.65,New,1,0.46330717,46.33
1122-YJBCS,Male,No,Yes,No,69,53.65,3804.4,DSL,Yes,Yes,No,No,No,No,One year,Credit card (automatic),Yes,0,0,3701.85,Loyal,0,0.056432914,5.64
1125-SNVCK,Female,Yes,No,No,49,43.8,2106.05,DSL,No,No,No,No,No,No,Month-to-month,Mailed check,No,0,1,2146.2,Loyal,0,0.13458961,13.46
1131-ALZWV,Female,No,No,No,24,24.6,605.25,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),No,0,0,590.4,Established,0,0.03430895,3.43
1131-QQZEB,Male,Yes,Yes,No,71,23.95,1756.2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),No,0,0,1700.45,Loyal,0,0.0055277753,0.55
1131-SUEKT,Male,No,Yes,Yes,61,98.45,6145.2,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Bank transfer (automatic),Yes,1,0,6005.45,Loyal,0,0.0050991965,0.51
1133-KXCGE,Female,No,No,No,18,20.1,407.05,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed check,No,0,0,361.8,Established,0,0.020784667,2.08
1134-YWTYF,Male,No,Yes,No,27,53.8,1389.85,DSL,No,Yes,No,Yes,No,No,Month-to-month,Electronic check,Yes,0,1,1452.6,Loyal,0,0.2292374,22.92
1135-HIORI,Female,No,Yes,Yes,64,111.45,7266.95,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Electronic check,Yes,1,0,7132.8,Loyal,0,0.005381088,0.54
1135-LMECX,Female,No,No,No,1,19.85,19.85,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,No,0,1,19.85,New,0,0.406809,40.68
1136-XGEQU,Female,No,Yes,No,50,84.15,4164.4,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Credit card (automatic),Yes,0,0,4207.5,Loyal,0,0.12274972,12.27
1137-DGOWI,Female,No,Yes,No,30,70.25,2198.9,DSL,No,Yes,Yes,Yes,No,Yes,One year,Bank transfer (automatic),No,0,0,2107.5,Loyal,0,0.10241148,10.24
1139-WUOAH,Male,No,No,No,57,53.35,3090.05,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),No,0,0,3040.95,Loyal,0,0.048981752,4.9
1140-UKVZG,Female,No,No,No,17,24.8,475.25,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,No,0,1,421.6,Established,0,0.07162303,7.16
1142-IHLOO,Female,No,No,No,51,87.55,4475.9,Fiber optic,No,No,No,No,Yes,Yes,One year,Credit card (automatic),No,1,0,4465.05,Loyal,0,0.1648528,16.49
1142-WACZW,Male,No,No,No,2,29.85,75.6,DSL,No,No,No,Yes,No,No,Month-to-month,Bank transfer (automatic),No,0,1,59.7,New,1,0.39705598,39.71
1143-NMNQJ,Female,No,No,No,2,85.7,169.8,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Electronic check,Yes,1,1,171.4,New,1,0.83170974,83.17
1150-FTQGN,Female,No,Yes,Yes,60,94.15,5811.8,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Bank transfer (automatic),No,1,0,5649.0,Loyal,0,0.0027784691,0.28
1150-WFARN,Female,No,Yes,No,67,108.75,7156.2,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),Yes,1,0,7286.25,Loyal,1,0.23498966,23.5
1153-GNOLC,Male,No,No,No,33,39.1,1309.0,DSL,No,Yes,No,No,Yes,No,One year,Electronic check,Yes,0,0,1290.3,Loyal,0,0.18034346,18.03
1154-HYWWO,Male,No,No,No,38,70.6,2708.2,DSL,Yes,Yes,No,Yes,Yes,No,One year,Mailed check,No,0,0,2682.8,Loyal,0,0.051022086,5.1
1156-ZFYDO,Female,No,No,No,1,19.75,19.75,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic check,No,0,1,19.75,New,0,0.37839177,37.84
1157-BQCUW,Male,No,No,No,1,74.95,74.95,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,Yes,1,1,74.95,New,1,0.8536499,85.36
1159-WFSGR,Female,No,Yes,Yes,16,20.4,321.4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic check,No,0,1,326.4,Established,0,0.043985873,4.4
1162-ECVII,Male,Yes,Yes,No,72,109.75,7932.5,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),Yes,1,0,7902.0,Loyal,0,0.04095821,4.1
1163-ONYEY,Male,No,Yes,Yes,41,74.55,3023.55,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Credit card (automatic),Yes,0,1,3056.55,Loyal,0,0.042276658,4.23
1163-VIPRI,Female,No,Yes,Yes,65,109.3,7337.55,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Electronic check,No,1,0,7104.5,Loyal,0,0.0069390517,0.69
1166-PQLGG,Female,No,Yes,Yes,72,19.55,1463.45,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),No,0,0,1407.6,Loyal,0,0.0013312185,0.13
1167-OYZJF,Female,Yes,Yes,No,67,20.05,1263.05,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),Yes,0,0,1343.35,Loyal,0,0.0069429465,0.69
1169-SAOCL,Male,No,No,No,49,106.65,5168.1,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Bank transfer (automatic),Yes,1,0,5225.85,Loyal,0,0.36208686,36.21
1169-WCVAK,Male,No,Yes,No,19,88.8,1672.35,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Credit card (automatic),Yes,1,1,1687.2,Established,0,0.24424568,24.42
1170-SASML,Female,No,Yes,No,69,85.4,5869.4,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Bank transfer (automatic),Yes,1,1,5892.6,Loyal,0,0.2561566,25.62
1171-TYKUR,Male,No,Yes,No,47,25.4,1139.2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic check,No,0,1,1193.8,Loyal,0,0.13286039,13.29
1172-VIYBP,Male,No,Yes,Yes,53,69.7,3686.05,DSL,Yes,Yes,No,No,No,Yes,Two year,Bank transfer (automatic),No,0,0,3694.1,Loyal,0,0.0035829812,0.36
1173-NOEYG,Female,No,Yes,No,27,90.15,2423.4,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Bank transfer (automatic),No,1,1,2434.05,Loyal,0,0.42021132,42.02
1173-XZPYF,Female,No,No,No,11,89.2,990.3,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Electronic check,Yes,1,1,981.2,Established,0,0.7303385,73.03
1174-FGIFN,Female,No,Yes,Yes,28,90.45,2509.25,Fiber optic,No,No,No,Yes,No,Yes,One year,Electronic check,Yes,1,0,2532.6,Loyal,0,0.016122052,1.61
1177-XZBJL,Male,No,Yes,Yes,53,64.15,3491.55,DSL,Yes,Yes,No,Yes,No,No,One year,Bank transfer (automatic),No,0,0,3399.95,Loyal,0,0.0033999002,0.34
1178-PZGAB,Female,No,No,No,19,20.25,383.65,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Credit card (automatic),No,0,0,384.75,Established,0,0.020675488,2.07
1179-INLAT,Male,No,No,No,3,19.45,69.25,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed check,Yes,0,0,58.35,New,0,0.06385312,6.39
1183-CANVH,Female,No,Yes,No,23,60.0,1347.15,DSL,No,No,No,Yes,Yes,No,One year,Bank transfer (automatic),No,0,0,1380.0,Established,0,0.089280985,8.93
1184-PJVDB,Male,No,Yes,No,10,79.95,857.2,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Electronic check,Yes,1,1,799.5,Established,1,0.77640694,77.64
1187-WILMM,Male,No,Yes,No,63,89.4,5597.65,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),Yes,0,0,5632.2,Loyal,0,0.0131024765,1.31
1193-RTSLK,Female,No,No,No,38,83.9,3233.6,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Credit card (automatic),Yes,1,1,3188.2,Loyal,1,0.35279235,35.28
1194-BHJYC,Male,No,Yes,No,61,62.15,3778.85,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Mailed check,Yes,0,0,3791.15,Loyal,0,0.014594259,1.46
1194-HVAIF,Female,No,Yes,No,27,95.0,2462.55,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Credit card (automatic),No,1,1,2565.0,Loyal,0,0.4674078,46.74
1194-SPVSP,Male,No,No,No,1,19.65,19.65,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),No,0,1,19.65,New,0,0.30189484,30.19
1195-OIYEJ,Male,No,No,No,13,91.1,1135.7,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,1184.3,Established,1,0.7836233,78.36
1196-AMORA,Male,No,No,No,7,73.6,520.0,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,No,1,1,515.2,Established,1,0.4800247,48.0
1197-BVMVG,Female,Yes,No,No,4,74.45,294.45,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,Yes,1,1,297.8,New,0,0.69687074,69.69
1200-TUZHR,Female,Yes,No,No,8,85.2,695.75,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Electronic check,No,1,1,681.6,Established,0,0.67211753,67.21
1202-KKGFU,Female,No,Yes,No,12,54.2,690.5,DSL,Yes,No,No,Yes,No,No,Month-to-month,Bank transfer (automatic),No,0,1,650.4,Established,0,0.24761571,24.76
1205-WNWPJ,Female,No,No,No,7,59.5,415.95,DSL,No,No,No,Yes,Yes,No,Month-to-month,Mailed check,Yes,0,1,416.5,Established,1,0.31381774,31.38
1206-EHBDD,Female,No,Yes,No,56,80.3,4513.65,Fiber optic,Yes,No,Yes,No,No,No,Two year,Bank transfer (automatic),No,1,0,4496.8,Loyal,0,0.050960798,5.1
1207-BLKSA,Female,No,Yes,Yes,52,23.05,1255.1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,No,0,0,1198.6,Loyal,0,0.0019506996,0.2
1208-DNHLN,Male,No,Yes,No,23,48.35,1067.15,DSL,No,No,No,No,No,No,One year,Credit card (automatic),Yes,0,0,1112.05,Established,1,0.20958874,20.96
1208-NBVFH,Male,No,Yes,Yes,20,49.6,939.8,DSL,No,No,Yes,No,No,No,Month-to-month,Electronic check,Yes,0,1,992.0,Established,0,0.11630873,11.63
1209-VFFOC,Male,No,Yes,Yes,68,56.4,3948.45,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Mailed check,Yes,0,0,3835.2,Loyal,0,0.0022051635,0.22
1212-GLHMD,Male,No,No,No,3,86.05,244.85,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Mailed check,Yes,1,1,258.15,New,0,0.37831438,37.83
1213-NGCUN,Female,No,No,No,6,49.65,267.35,DSL,No,No,No,Yes,No,No,Month-to-month,Bank transfer (automatic),Yes,0,1,297.9,Established,1,0.37617812,37.62
1215-EXRMO,Male,No,Yes,No,50,20.55,1067.65,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,No,0,0,1027.5,Loyal,0,0.012085956,1.21
1215-FIGMP,Male,No,No,No,60,89.9,5450.7,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Bank transfer (automatic),Yes,1,1,5394.0,Loyal,0,0.19672243,19.67
1215-VFYVK,Female,No,No,No,4,48.25,202.25,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Mailed check,No,0,1,193.0,New,0,0.26529893,26.53
1216-BGTSP,Male,No,No,No,45,108.45,4964.7,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Credit card (automatic),Yes,1,1,4880.25,Loyal,0,0.2155357,21.55
1216-JWVUX,Male,No,Yes,Yes,25,75.5,1901.05,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Electronic check,Yes,1,1,1887.5,Loyal,0,0.08533836,8.53
1217-VASWC,Male,Yes,Yes,No,43,100.55,4304.0,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Bank transfer (automatic),Yes,1,0,4323.65,Loyal,0,0.36534974,36.53
1218-VKFPE,Female,No,Yes,No,12,19.0,233.55,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,No,0,1,228.0,Established,1,0.17539148,17.54
1219-NNDDO,Female,No,No,No,9,76.85,663.55,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,Yes,1,1,691.65,Established,0,0.6089738,60.9
1221-GHZEP,Female,No,No,No,62,65.1,3846.75,DSL,Yes,No,No,Yes,No,Yes,Two year,Mailed check,Yes,0,0,4036.2,Loyal,0,0.006966361,0.7
1222-LRYKO,Male,No,No,Yes,6,26.35,184.05,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,No,0,1,158.1,Established,0,0.05773213,5.77
1223-UNPKS,Male,No,Yes,Yes,20,20.05,400.0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,No,0,0,401.0,Established,0,0.0020189716,0.2
1226-IENZN,Male,Yes,No,No,16,78.75,1218.25,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Electronic check,Yes,1,1,1260.0,Established,0,0.55752146,55.75
1226-JZNKR,Female,No,Yes,No,8,19.8,160.05,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Electronic check,No,0,0,158.4,Established,0,0.12685525,12.69
1226-UDFZR,Female,No,No,No,2,49.6,114.7,DSL,No,Yes,No,No,No,No,Month-to-month,Mailed check,Yes,0,1,99.2,New,1,0.5018032,50.18
1227-UDMZR,Female,No,Yes,No,72,91.15,6637.9,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),Yes,0,0,6562.8,Loyal,0,0.0068093566,0.68
1228-FZFRV,Male,No,Yes,No,50,105.95,5341.8,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Credit card (automatic),No,1,1,5297.5,Loyal,1,0.4898304,48.98
1228-ZLNBX,Male,No,No,No,21,75.3,1570.7,Fiber optic,No,No,No,No,No,No,Month-to-month,Mailed check,No,1,1,1581.3,Established,0,0.2584637,25.85
1229-RCALF,Female,No,Yes,No,64,115.0,7396.15,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Electronic check,Yes,1,0,7360.0,Loyal,0,0.14947999,14.95
1230-QAJDW,Male,No,No,No,3,65.25,209.9,DSL,No,No,No,Yes,Yes,No,Month-to-month,Mailed check,Yes,0,1,195.75,New,0,0.27625647,27.63
1231-YNDEK,Male,No,No,No,58,19.15,1035.5,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),Yes,0,0,1110.7,Loyal,0,0.033517588,3.35
1236-WFCDV,Male,Yes,No,No,14,90.45,1266.1,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Credit card (automatic),No,1,1,1266.3,Established,1,0.5452492,54.52
1237-WIYYZ,Female,No,No,No,18,19.55,389.25,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,Yes,0,1,351.9,Established,0,0.09370495,9.37
1240-HCBOH,Female,No,No,No,67,26.1,1759.55,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,Yes,0,0,1748.7,Loyal,0,0.0040856265,0.41
1240-KNSEZ,Male,No,No,No,1,20.1,20.1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,Yes,0,1,20.1,New,1,0.5503032,55.03
1241-EZFMJ,Male,No,Yes,No,61,25.45,1538.6,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),No,0,0,1552.45,Loyal,0,0.010169538,1.02
1241-FPMOF,Male,No,No,No,52,19.65,1025.05,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,No,0,0,1021.8,Loyal,0,0.009661284,0.97
1245-HARPS,Female,No,Yes,No,14,20.4,292.4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,No,0,0,285.6,Established,0,0.016326,1.63
1247-QBVSH,Female,No,Yes,Yes,43,50.2,2169.4,DSL,No,Yes,No,No,No,No,Month-to-month,Mailed check,No,0,1,2158.6,Loyal,0,0.031131333,3.11
1248-DYXUB,Male,No,Yes,Yes,52,24.8,1229.1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,No,0,0,1289.6,Loyal,0,0.0015384723,0.15
1251-KRREG,Male,No,No,No,2,54.4,114.1,DSL,No,Yes,No,No,No,No,Month-to-month,Mailed check,Yes,0,1,108.8,New,1,0.5424497,54.24
1251-STYSZ,Female,Yes,No,No,4,80.25,303.7,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Electronic check,Yes,1,1,321.0,New,0,0.56376827,56.38
1254-IZEYF,Female,Yes,No,No,31,99.95,3186.65,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,3098.45,Loyal,1,0.6953364,69.53
1257-SXUXQ,Male,No,Yes,Yes,5,19.45,86.05,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,No,0,1,97.25,New,0,0.07255378,7.26
1258-YMZNM,Female,Yes,No,No,27,110.5,2857.6,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Bank transfer (automatic),Yes,1,0,2983.5,Loyal,0,0.28932673,28.93
1260-TTRXI,Male,No,No,No,4,54.3,195.3,DSL,No,No,No,No,No,Yes,Month-to-month,Electronic check,No,0,1,217.2,New,1,0.4747389,47.47
1261-FWTTE,Male,Yes,No,No,23,34.65,768.45,DSL,No,No,No,No,No,Yes,Month-to-month,Bank transfer (automatic),Yes,0,1,796.95,Established,0,0.42504653,42.5
1262-OPMFY,Female,No,Yes,No,9,75.75,655.9,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Bank transfer (automatic),Yes,1,1,681.75,Established,1,0.62199336,62.2
1264-BYWMS,Male,No,No,No,55,96.8,5283.95,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,5324.0,Loyal,1,0.66957134,66.96
1264-FUHCX,Female,No,Yes,No,49,56.3,2780.6,DSL,No,Yes,No,Yes,Yes,Yes,One year,Credit card (automatic),Yes,0,0,2758.7,Loyal,0,0.22381215,22.38
1265-BCFEO,Female,No,Yes,No,71,80.45,5662.25,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),Yes,0,0,5711.95,Loyal,0,0.023588585,2.36
1265-HVPZB,Male,No,Yes,No,59,66.4,3958.2,DSL,Yes,Yes,Yes,No,Yes,No,One year,Credit card (automatic),No,0,0,3917.6,Loyal,0,0.040808287,4.08
